GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community_Converted,Community,Continuous Integration_Converted,Continuous Integration,Documentation_Converted,Documentation,History_Converted,History,Issues_Converted,Issues,License_Converted,License,Unit Testing_Converted,Unit Testing,ComplexContainerComprehension,ComplexLambdaExpression,LargeClass,LongBaseClassList,LongMessageChain,LongMethod,LongParameterList,LongScopeChaining,LongTernaryConditionalExpression,MultiplyNestedContainer,Normalized_ComplexContainerComprehension,Normalized_ComplexLambdaExpression,Normalized_LargeClass,Normalized_LongBaseClassList,Normalized_LongMessageChain,Normalized_LongMethod,Normalized_LongParameterList,Normalized_LongScopeChaining,Normalized_LongTernaryConditionalExpression,Normalized_MultiplyNestedContainer,Architecture_Converted
cornell-zhang/heterocl,Y,113,326,30630,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/cornell-zhang/heterocl/graphs/contributors shows that there are multiple contributors.,1,The project uses CircleCI to test their build and codes,1,There is a well maintained README,1.0,The project only has 11 commits in the past month.,1,The project maintainer only replied to selected few issues,1,https://github.com/cornell-zhang/heterocl/blob/master/LICENSE is provided.,1,There are many files related to testing.,98.0,621.0,173.0,172.0,1418.0,1853.0,1853.0,310.0,103.0,3423.0,0.0303405572755418,0.4620535714285714,0.0199907557198983,0.0199281659135673,0.0452269320320224,0.0901659286652717,0.0901659286652717,0.1636747624076029,0.1123227917121047,0.0769386378961564,21
cortexlabs/cortex,Y,5269,1376,11021,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/cortexlabs/cortex/graphs/contributors shows that there are multiple contributors.,1,The project uses CircleCI to test their build and codes,1,"There is a well maintained README at https://github.com/cortexlabs/cortex/tree/master/examples/keras/document-denoiser , https://github.com/cortexlabs/cortex/tree/master/examples/onnx/multi-model-classifier and https://github.com/cortexlabs/cortex/tree/master/examples/tensorflow/image-classifier-resnet50",1.0,Checking https://github.com/cortexlabs/cortex/pulse/monthly there has been significant commit activity in the past month.,1,The project maintainer only replied to selected few issues,1,https://github.com/cortexlabs/cortex/blob/master/LICENSE is provided.,0,There is no evidence of any testing done on the project.,1.0,0.0,8.0,7.0,10.0,16.0,16.0,0.0,1.0,35.0,0.0003095975232198,0.0,0.0009244280101687,0.0008110300081103,0.0003189487449366,0.0007785509220962,0.0007785509220962,0.0,0.0010905125408942,0.00078669363902,21
cpnota/autonomous-learning-library,Y,352,182,6898,The source code of the project exists as ad-hoc scripts,1,https://github.com/cpnota/autonomous-learning-library/graphs/contributors shows that there are a handful (4) of contributors. ,1,The project hardly uses TravisCI to test their build and codes,0,Most of the functions in the source code are not documented.,1.0,Checking https://github.com/cpnota/autonomous-learning-library/pulse/monthly there has been significant commit activity in the past month.,0,The author of the project does not reply to issues or close them.,1,https://github.com/cpnota/autonomous-learning-library/blob/master/LICENSE is provided,0,There is no evidence of any testing done on the project.,34.0,6.0,180.0,170.0,728.0,875.0,875.0,8.0,8.0,770.0,0.0105263157894736,0.0044642857142857,0.0207996302287959,0.0196964430541072,0.0232194686313909,0.0425770035521385,0.0425770035521385,0.0042238648363252,0.0087241003271537,0.01730726005844,18
creme-ml/creme,Y,818,1238,21295,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/creme-ml/creme/graphs/contributors shows that there are multiple contributors.,1,The project uses TravisCI to test their build and codes,0,Most of the functions in the source code are not documented.,1.0,Checking https://github.com/creme-ml/creme/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/creme-ml/creme/issues/302",1,https://github.com/cpnota/autonomous-learning-library/blob/master/LICENSE is provided,1,There are many files related to testing.,70.0,20.0,86.0,82.0,273.0,357.0,357.0,16.0,8.0,350.0,0.0216718266253869,0.0148809523809523,0.0099376011093136,0.0095006372378635,0.0087073007367716,0.0173714174492725,0.0173714174492725,0.0084477296726504,0.0087241003271537,0.0078669363902,21
cyberzhg/keras-bert,Y,1747,135,2374,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/CyberZHG/keras-bert/graphs/contributors shows that there are multiple contributors but mainly author,1,The project uses Travis CI,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,0,"The author of the project does not reply to issues, almost all issues are closed by bot",1,https://github.com/CyberZHG/keras-bert/blob/master/LICENSE is provided.,1,There are many files related to testing.,22.0,5.0,23.0,23.0,165.0,113.0,113.0,5.0,2.0,211.0,0.0068111455108359,0.003720238095238,0.002657730529235,0.0026648128837909,0.0052626542914553,0.0054985158873047,0.0054985158873047,0.0026399155227032,0.0021810250817884,0.0047426387952348,21
danielegrattarola/spektral,Y,807,287,7627,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/danielegrattarola/spektral/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained README at https://github.com/danielegrattarola/spektral/blob/master/spektral/datasets/citation.py,1.0,Checking https://github.com/danielegrattarola/spektral/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/danielegrattarola/spektral/issues/69, https://github.com/danielegrattarola/spektral/issues/68",1,https://github.com/danielegrattarola/spektral/blob/master/LICENSE is provided,1,There are many files related to testing.,82.0,9.0,73.0,60.0,195.0,456.0,456.0,7.0,30.0,759.0,0.0253869969040247,0.0066964285714285,0.0084354055927894,0.0069516857838025,0.0062195005262654,0.022188701279743,0.022188701279743,0.0036958817317845,0.0327153762268266,0.0170600134861766,21
databricks/spark-deep-learning,Y,1725,127,234,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/databricks/spark-deep-learning/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained documentation at https://github.com/databricks/spark-deep-learning/blob/master/dev/run.py,0.0,There is no commit in the past month,1,"The project maintainers respond to issues, as evidenced by https://github.com/databricks/spark-deep-learning/issues/226",1,https://github.com/databricks/spark-deep-learning/blob/master/LICENSE is provided,1,There are many files related to testing.,0.0,1.0,9.0,9.0,10.0,29.0,29.0,3.0,0.0,11.0,0.0,0.0007440476190476,0.0010399815114397,0.0010427528675703,0.0003189487449366,0.0014111235462994,0.0014111235462994,0.0015839493136219,0.0,0.0002472465722634,21
datamllab/rlcard,Y,652,618,13450,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/datamllab/rlcard/graphs/contributors shows that there are multiple contributors.,0,CI is not used on the project.,1,There is a well maintained README at https://github.com/datamllab/rlcard/tree/master/docs,0.0,There is no commit in the past month,1,"The project maintainers respond to issues, as evidenced by https://github.com/datamllab/rlcard/issues/154 and https://github.com/datamllab/rlcard/issues/153",1,https://github.com/datamllab/rlcard/blob/master/LICENSE.md is provided,1,There are many files related to testing.,207.0,2.0,111.0,77.0,544.0,633.0,633.0,1.0,15.0,1460.0,0.0640866873065015,0.0014880952380952,0.0128264386410908,0.0089213300892133,0.0173508117245558,0.0308014208554328,0.0308014208554328,0.0005279831045406,0.0163576881134133,0.0328163632276916,21
ddbourgin/numpy-ml,Y,8741,312,16012,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/ddbourgin/numpy-ml/graphs/contributors shows that there are multiple contributors.,0,CI is not used on the project.,1,"There is a well maintained README at https://github.com/ddbourgin/numpy-ml/tree/master/numpy_ml, https://github.com/ddbourgin/numpy-ml/tree/master/numpy_ml/utils, https://github.com/ddbourgin/numpy-ml/tree/master/numpy_ml/trees",1.0,There is 1 commit in the past month,1,"The project maintainers respond to issues, as evidenced by https://github.com/ddbourgin/numpy-ml/issues/49",1,https://github.com/ddbourgin/numpy-ml/blob/master/LICENSE is provided,1,There are many files related to testing.,120.0,15.0,81.0,57.0,1126.0,567.0,567.0,8.0,99.0,1322.0,0.0371517027863777,0.0111607142857142,0.0093598336029581,0.0066041014946124,0.0359136286798711,0.0275898983017858,0.0275898983017858,0.0042238648363252,0.1079607415485278,0.0297145425938413,21
deepchem/deepchem,Y,2180,4662,60118,The source code of the project exists as ad-hoc scripts,1,https://github.com/deepchem/deepchem/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained documentation at https://github.com/deepchem/deepchem/tree/master/docs,1.0,Checking https://github.com/deepchem/deepchem/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/deepchem/deepchem/issues/1975",1,https://github.com/deepchem/deepchem/blob/master/LICENSE is provided,1,There are a few files related to testing.,363.0,59.0,273.0,267.0,5844.0,2002.0,2002.0,47.0,14.0,3538.0,0.1123839009287925,0.0438988095238095,0.0315461058470071,0.0309350017379214,0.1863936465410008,0.097416184127293,0.097416184127293,0.0248152059134107,0.015267175572519,0.079523488424365,18
deepfakes/faceswap,Y,31057,1112,31280,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/deepchem/deepchem/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained documentation at https://github.com/deepfakes/faceswap/tree/master/docs,1.0,Checking https://github.com/deepfakes/faceswap/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/deepfakes/faceswap/issues/985",1,https://github.com/deepfakes/faceswap/blob/master/LICENSE is provided,1,There are many files related to testing.,21.0,5.0,38.0,30.0,287.0,217.0,217.0,0.0,11.0,284.0,0.0065015479876161,0.003720238095238,0.0043910330483013,0.0034758428919012,0.0091538289796829,0.0105590968809303,0.0105590968809303,0.0,0.0119956379498364,0.0063834569566194,21
deepmedic/deepmedic,Y,704,500,5935,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/deepmedic/deepmedic/graphs/contributors shows that there are multiple contributors.,0,CI is not used on the project.,1,There is a well maintained documentation at https://github.com/deepmedic/deepmedic/tree/master/documentation,1.0,Checking https://github.com/deepmedic/deepmedic/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/deepmedic/deepmedic/issues/177",1,https://github.com/deepmedic/deepmedic/blob/master/LICENSE.txt is provided,1,There are a few files related to testing.,90.0,0.0,46.0,45.0,362.0,438.0,438.0,0.0,190.0,1366.0,0.0278637770897832,0.0,0.00531546105847,0.0052137643378519,0.0115459445667081,0.0213128314923847,0.0213128314923847,0.0,0.2071973827699018,0.030703528882895,21
deepmind/dm-haiku,Y,618,309,15006,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/deepmind/dm-haiku/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained documentation at https://github.com/deepmind/dm-haiku/tree/master/docs and README at https://github.com/deepmind/dm-haiku/blob/master/haiku/experimental.py and https://github.com/deepmind/dm-haiku/blob/master/haiku/initializers.py,1.0,Checking https://github.com/deepmedic/deepmedic/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/deepmind/dm-haiku/issues/55",1,https://github.com/deepmind/dm-haiku/blob/master/LICENSE is provided,1,There are a few files related to testing.,14.0,29.0,40.0,37.0,171.0,304.0,304.0,40.0,5.0,259.0,0.0043343653250774,0.0215773809523809,0.0046221400508435,0.0042868729000115,0.0054540235384173,0.0147924675198287,0.0147924675198287,0.0211193241816261,0.0054525627044711,0.005821532928748,21
deepmind/open_spiel,Y,2217,1022,25600,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/deepmind/open_spiel/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well maintained documentation at https://github.com/deepmind/open_spiel/tree/master/docs , https://github.com/deepmind/open_spiel/tree/master/swift and majority of the functions at https://github.com/deepmind/open_spiel/blob/master/open_spiel/scripts/install.sh",1.0,Checking https://github.com/deepmind/open_spiel/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/deepmind/open_spiel/issues/292 and https://github.com/deepmind/open_spiel/issues/291",1,https://github.com/deepmind/open_spiel/blob/master/LICENSE is provided,1,There are a few files related to testing.,491.0,62.0,310.0,306.0,1449.0,1754.0,1754.0,39.0,89.0,2797.0,0.1520123839009288,0.0461309523809523,0.0358215853940374,0.0354535974973931,0.0462156731413261,0.0853486448348012,0.0853486448348012,0.0205913410770855,0.0970556161395856,0.0628680602382557,21
deepmind/sonnet,Y,8391,814,13518,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/deepmind/sonnet/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained README and documentation at https://github.com/deepmind/sonnet/tree/v2/docs,1.0,Checking https://github.com/deepmind/sonnet/pulse/monthly there has been 2 commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/deepmind/sonnet/issues/172",1,https://github.com/deepmind/sonnet/blob/v2/LICENSE is provided,1,There are a few files related to testing.,54.0,106.0,148.0,135.0,448.0,774.0,774.0,50.0,33.0,454.0,0.0167182662538699,0.0788690476190476,0.0171019181881211,0.0156412930135557,0.0142889037731636,0.037662400856406,0.037662400856406,0.0263991552270327,0.0359869138495092,0.0102045403461452,21
deepmipt/deeppavlov,Y,4365,2531,34675,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/deepmipt/DeepPavlov/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained README and majority of the function in https://github.com/deepmipt/DeepPavlov/blob/master/deeppavlov/evolve.py,1.0,Checking https://github.com/deepmipt/DeepPavlov/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/deepmipt/DeepPavlov/issues/1265",1,https://github.com/deepmipt/DeepPavlov/blob/master/LICENSE is provided,1,There are many files related to testing.,57.0,15.0,9.0,5.0,15.0,75.0,75.0,0.0,11.0,227.0,0.0176470588235294,0.0111607142857142,0.0010399815114397,0.0005793071486502,0.000478423117405,0.0036494574473261,0.0036494574473261,0.0,0.0119956379498364,0.0051022701730726,21
deepset-ai/farm,Y,797,405,16304,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/deepset-ai/FARM/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained README and majority of the function in https://github.com/deepset-ai/FARM/blob/master/farm/train.py,1.0,Checking https://github.com/deepset-ai/FARM/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/deepset-ai/FARM/issues/404 and https://github.com/deepset-ai/FARM/issues/385",1,https://github.com/deepset-ai/FARM/blob/master/LICENSE is provided,1,There are many files related to testing.,39.0,3.0,5.0,4.0,83.0,144.0,144.0,3.0,0.0,357.0,0.0120743034055727,0.0022321428571428,0.0005777675063554,0.0004634457189201,0.0026472745829745,0.0070069582988662,0.0070069582988662,0.0015839493136219,0.0,0.008024275118004,21
deezer/spleeter,Y,12388,257,2404,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/deezer/spleeter/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained README and majority of the function in https://github.com/deezer/spleeter/blob/master/spleeter/__main__.py,1.0,Checking https://github.com/deezer/spleeter/pulse/monthly there has been significant commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/deezer/spleeter/issues/418 and https://github.com/deezer/spleeter/issues/415",1,https://github.com/deezer/spleeter/blob/master/LICENSE is provided,1,There are many files related to testing.,0.0,0.0,1.0,1.0,5.0,13.0,13.0,0.0,0.0,22.0,0.0,0.0,0.000115553501271,0.00011586142973,0.0001594743724683,0.0006325726242032,0.0006325726242032,0.0,0.0,0.0004944931445268,21
determined-ai/determined,Y,456,883,42387,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/determined-ai/determined/graphs/contributors shows that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well maintained README and documentation at https://docs.determined.ai/latest/,1.0,Checking https://github.com/determined-ai/determined/pulse/monthly there has been significant commit activity in the past month.,0,There aren't any open issues,1,https://github.com/determined-ai/determined/blob/master/LICENSE is provided,1,There are many files related to testing.,40.0,35.0,99.0,87.0,301.0,338.0,338.0,7.0,18.0,349.0,0.0123839009287925,0.0260416666666666,0.0114397966258377,0.0100799443865137,0.0096003572225943,0.0164468882292832,0.0164468882292832,0.0036958817317845,0.0196292257360959,0.0078444594290851,21
digitalslidearchive/histomicstk,Y,142,2732,11165,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/DigitalSlideArchive/HistomicsTK/graphs/contributors shows that there are multiple contributors,1,The project uses various CI services,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity for May and June with 2 commits each,1,"The project maintainers respond to issues, as evidenced by https://github.com/DigitalSlideArchive/HistomicsTK/issues/869 and https://github.com/DigitalSlideArchive/HistomicsTK/issues/867.",1,https://github.com/DigitalSlideArchive/HistomicsTK/blob/master/LICENSE is provided.,1,There are many files related to testing.,141.0,0.0,50.0,9.0,605.0,413.0,413.0,18.0,40.0,2134.0,0.0436532507739938,0.0,0.0057776750635544,0.0010427528675703,0.0192963990686696,0.0200963456766094,0.0200963456766094,0.0095036958817317,0.0436205016357688,0.0479658350191054,21
dlr-rm/stable-baselines3,Y,438,410,9226,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/DLR-RM/stable-baselines3/graphs/contributors shows that there are multiple contributors,1,The project uses Gitlab CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/DLR-RM/stable-baselines3/issues/37 and https://github.com/DLR-RM/stable-baselines3/issues/76.",1,https://github.com/DLR-RM/stable-baselines3/blob/master/LICENSE is provided.,1,There are many files related to testing.,25.0,15.0,22.0,21.0,184.0,157.0,157.0,11.0,3.0,146.0,0.0077399380804953,0.0111607142857142,0.0025421770279639,0.0024330900243309,0.005868656906835,0.0076395309230694,0.0076395309230694,0.0058078141499472,0.0032715376226826,0.0032816363227691,21
